X,Y,OGF_ID,MOH_SERVICE_PROVIDER_IDENT,SERVICE_TYPE,SERVICE_TYPE_DETAIL,ENGLISH_NAME,FRENCH_NAME,ENGLISH_NAME_ALT,FRENCH_NAME_ALT,ADDRESS_LINE_1,ADDRESS_LINE_2,ADDRESS_DESCRIPTOR,COMMUNITY,POSTAL_CODE,GEOMETRY_UPDATE_DATETIME,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID
-81.344088088377646,44.514675238414164,127908303,10000000092,AIDS Bureau,CBAESP,"Saugeen First Nation No. 29, Mino Bimaadsawin Health Centre",,,,57 Mason Drive,R.R. 1,Practice Location,Southampton,N0L2L0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753703
-79.287703464959193,43.783730012388283,127908304,10000000093,AIDS Bureau,AT site,Scarborough Centre for Healthy Communities,,,,4002 Sheppard Avenue East,Suite 401,Practice Location,Toronto,M1S4R5,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753704
-80.149249197461288,45.43503125238859,127908305,10000000094,AIDS Bureau,CBAESP,Shawanaga First Nation Healing Centre,,,,19 Shebeshekong Road,R.R. 1,Practice Location,Nobel,P0G1G0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753705
-79.372017381178949,43.662299087187428,127908306,10000000095,AIDS Bureau,"HCV Team, AT Site",Sherbourne Health Centre,,,,333 Sherbourne Street,,Practice Location,Toronto,M5A2S5,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753706
-79.387734385735186,43.657095685545137,127908307,10000000096,AIDS Bureau,HIV Outpatient Clinic,"Sick Kids Hospital, HIV Comprehensive Care Program",,,,555 University Avenue,,Practice Location,Toronto,M5G1X8,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753707
-79.686430249434451,44.410754002274743,127908308,10000000097,AIDS Bureau,"CBAESP, AT Site",Simcoe Muskoka District Health Unit,,,,15 Sperling Drive,,Practice Location,Barrie,L4M6K9,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753708
-91.916877079319761,50.098171484058369,127908309,10000000098,AIDS Bureau,"CBAESP, HCV Team",Sioux Lookout First Nations Health Authority,,,,54 Front Street,Postal Office Box 1300,Practice Location,Sioux Lookout,P8T1A1,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753709
-80.116939465844169,43.070345647969752,127908310,10000000099,AIDS Bureau,CBAESP,Six Nations of The Grand River,,,,1695 Chiefswood Road,Postal Office Box 5000,Practice Location,Ohsweken,N0A1M0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753710
-75.709907041264159,45.409029152246532,127908311,10000000100,AIDS Bureau,"CBAESP, AT Site",Somerset West Community Health Centre,,,,55 Eccles Street,,Practice Location,Ottawa,K1R6S3,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753711
-79.339202370607296,43.661143288504363,127908312,10000000101,AIDS Bureau,"CBAESP, HCV Team",South Riverdale Community Health Centre,,,,955 Queen Street East,,Practice Location,Toronto,M4M3P3,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753712
-75.675051527923756,45.387982750118702,127908313,10000000102,AIDS Bureau,AT site,South-East Ottawa Community Health Centre,,,,1355 Bank Street,Suite 600,Practice Location,Ottawa,K1H8K7,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753713
-81.255032417652885,43.001259981601841,127908314,10000000103,AIDS Bureau,"CBAESP, HIV Outpatient Clinic",St. Joseph's Health Care London,,,,268 Grosvenor Street,,Practice Location,London,N6A4V2,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753714
-79.378321182439876,43.653767785397022,127908315,10000000104,AIDS Bureau,HIV Outpatient Clinic,"St. Michael's Hospital, Positive Care Clinic",,,,30 Bond Street,"North Wing, 4th Floor, Cardinal Carter",Practice Location,Toronto,M5B1W8,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753715
-79.403758390772381,43.656255284654428,127908316,10000000105,AIDS Bureau,CBAESP,St. Stephen's Community House,,,,91 Bellevue Avenue,,Practice Location,Toronto,M5T2N8,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753716
-80.999787984614315,46.493776480886268,127908317,10000000106,AIDS Bureau,CBAESP,Sudbury Action Centre for Youth,,,,95 Pine Street,,Practice Location,Sudbury,P3C1W9,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753717
-80.998443381138401,46.466215176564738,127908318,10000000107,AIDS Bureau,"CBAESP, AT Site",Sudbury and District Health Unit,,,,1300 Paris Street,,Practice Location,Sudbury,P3E3A3,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753718
-79.372874886786491,43.722845697770396,127908319,10000000108,AIDS Bureau,HIV Outpatient Clinic,"Sunnybrook Health Sciences Centre, Medical Outpatient Clinic",,,,2075 Bayview Avenue,Room H266,Practice Location,Toronto,M4N3M5,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753719
-79.468410914538538,43.691929187910027,127908320,10000000109,AIDS Bureau,CBAESP,Syme-Woolner Neighbourhood and Family Centre,,,,2468 Eglinton Avenue West,,Practice Location,Toronto,M6M5E2,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753720
-82.996803594957285,42.301677772224842,127908321,10000000110,AIDS Bureau,HIV Outpatient Clinic,Tecumseh Byng Clinic Program,,,,2085 Tecumseh Road East,,Practice Location,Windsor,M8W1E3,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753721
-79.39250609078708,43.697173692357531,127908323,10000000112,AIDS Bureau,CBAESP,Teresa Group Child and Family Aid,,,,124 Merton Street,Suite 104,Practice Location,Toronto,M4S2Z2,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753723
-79.864984302242917,43.25510709248735,127908324,10000000113,AIDS Bureau,CBAESP,The AIDS Network,,,,140 King Street East,"Suite 101, Lower Level",Practice Location,Hamilton,L8N1B2,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753724
-75.647625619951981,45.40122395353432,127908325,10000000114,AIDS Bureau,HCV Team,The Ottawa Hospital Department of Medicine Division of Infectious Diseases,,,,501 Smyth Road South,"Postal Office Box 223, econd Floor",Practice Location,Ottawa,K1H8L6,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753725
-89.258850765524897,48.400571558374949,127908326,10000000115,AIDS Bureau,"CBAESP, AT Site",Thunder Bay District Health Unit,,,,999 Balmoral Street,,Practice Location,Thunder Bay,P7B6E7,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753726
-79.324858168554059,43.689871294212601,127908327,10000000116,AIDS Bureau,HIV Outpatient Clinic,"Toronto East General Hospital, Immunodeficiency Clinic",,,,825 Coxwell Avenue,,Practice Location,Toronto,M4C3E7,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753727
-79.371765881022483,43.661432187046856,127908328,10000000117,AIDS Bureau,CBAESP,Toronto People With AIDS Foundation,,,,200 Gerrard Street East,2nd Floor,Practice Location,Toronto,M5A2E6,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753728
-79.452276106304666,43.656935482521405,127908329,10000000118,AIDS Bureau,AT site,"Toronto Public Health, Crossways Sexual Health Clinic",,,,2340 Dundas Street West,,Practice Location,Toronto,M6P4A9,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753729
-79.257578854375083,43.77288781188502,127908330,10000000119,AIDS Bureau,AT site,"Toronto Public Health, Scarborough Sexual Health Clinic",,,,160 Borough Drive,,Practice Location,Toronto,M1P4N8,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753730
-79.379376983019981,43.656535685834193,127908331,10000000120,AIDS Bureau,AT site,"Toronto Public Health, The Works",,,,277 Victoria Street,Main Floor,Practice Location,Toronto,M5B1W2,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753731
-79.444940709491846,43.719525893839212,127908333,10000000122,AIDS Bureau,"CBAESP, AT Site",Unison Health and Community Services,,,,12 Flemington Road,,Practice Location,Toronto,M6A2N4,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753733
-79.388368886075682,43.658665985791473,127908334,10000000123,AIDS Bureau,HCV Team,University Health Network Toronto General Hospital,,,,200 Elizabeth Street,"Unit 9EN, Tgh",Practice Location,Toronto,M5G2C4,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753734
-75.680335232539633,45.421754855664851,127908335,10000000124,AIDS Bureau,HIV Outpatient Clinic,"University of Ottawa Health Services, Family Health Team",,,,100 Marie Curie,suite 300,Practice Location,Ottawa,K1N6N5,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753735
-82.533596177693298,42.582885945050819,127908337,10000000126,AIDS Bureau,CBAESP,"Walpole Island First Nation, Bkejwanong Territory",,,,R.R. 3,,Practice Location,Wallaceburg,N8A4K9,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753737
-79.27812335487053,43.70395239884671,127908338,10000000127,AIDS Bureau,CBAESP,Warden Woods Community Centre,,,,74 Firvalley Court,,Practice Location,Toronto,M1L1N9,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753738
-79.87297090431629,43.249868691187892,127908339,10000000128,AIDS Bureau,HCV Team,Wayside House of Hamilton,,,,15 Charlton Avenue West,,Practice Location,Hamilton,L8P2B8,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753739
-79.712073295412679,43.728068882846749,127908340,10000000129,AIDS Bureau,"HCV Team, HIV Outpaitient Clinic",Wellfort Community Health Centre,,,,40 Finchgate Boulevard,Suite 224,Practice Location,Brampton,L6T3J1,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753740
-80.233743342953758,43.524881322638535,127908558,10000000130,AIDS Bureau,AT site,Wellington-Dufferin-Guelph Health Unit,,,,160 Chancellors Way,,Practice Location,Guelph,N1G0E1,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753741
-82.996803594957285,42.301677772224842,127908559,10000000131,AIDS Bureau,"CBAESP, AT Site",Windsor Regional Hospital,,,,2085 Tecumseh Road East,,Practice Location,Windsor,N8W1E3,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753742
-83.030053705279542,42.302818670766158,127908560,10000000132,AIDS Bureau,HCV Team,Windsor-Essex Community Health Centre,,,,1361 Ouellette Avenue,Suite 101,Practice Location,Windsor,N8X1J6,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753743
-79.382751284548604,43.6616774865807,127908561,10000000133,AIDS Bureau,"CBAESP, AT site",Women's Health in Women's Hands,,,,2 Carlton Street,Suite 500,Practice Location,Toronto,M5B1J3,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753744
-79.427927614990921,43.842673716173813,127908562,10000000134,AIDS Bureau,AT site,York Region Public Health Services,,,,50 High Tech Road,2nd Floor,Practice Location,Richmond Hill,L4B4N7,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753745
-79.503385417887657,43.603499170761424,127908563,302,Community Health Centre,Site,Lakeshore Area Multi-Service Project Inc,,TORONTO Lakeshore Multi-Service,,185 Fifth Street,,,Toronto,M8V2Z5,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753746
-75.733421146874804,45.383317746863668,127908564,365,Community Health Centre,Site,Carlington Community Health Centre,,OTTAWA Carlington CHC,,900 Merivale Road,,,Ottawa,K1Z5Z8,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753747
-76.029379904518962,44.907125752499496,127908565,400,Community Health Centre,Site,North Lanark County Community Health Centre Inc.,,LANARK County Health,,88 Cornelia Street West,,,Smiths Falls,K0G1K0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753748
-83.025992204109244,42.303676371121099,127908566,403,Community Health Centre,Site,"Canadian Mental Health Association,  Windsor-Essex County Branch",,WINDSOR CMHA Windsor-Essex County,,1400 Windsor Avenue,,,Windsor,N8X3L9,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753749
-75.683600034269844,45.429380356829043,127908567,542,Community Health Centre,Site,Sandy Hill Community Health Centre,,OTTAWA Sandy Hill Health Centre,,221 Nelson Street,,,Ottawa,K1N1C7,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753750
-75.697757837782518,45.415462253856823,127908568,565,Community Health Centre,Site,Centretown Community Health Centre,,OTTAWA Centretown Health Centre,,420 Cooper Street,,,Ottawa,K2P2N6,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753751
-77.762993317342477,45.399780360488762,127908569,768,Community Health Centre,Site,St Francis Memorial Hospital,,BARRY'S BAY St Francis,,Siberia Road,Postal Office Box 129,,Hastings Highlands,K0J1B0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753752
-75.78313636217284,45.369498342404484,127908570,2000,Community Health Centre,Site,Pinecrest-Queensway Community Health Centre,,OTTAWA Pinecrest-Queensway CHC,,chemin Richmond Road,1365,,Ottawa,K2B6R7,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753753
-79.369808979763462,43.65421198586948,127908571,2001,Community Health Centre,Site,Anishnawbe Health Toronto Community Health Centre,,TORONTO Anishnawbe Health Comm Hlth,,225 Queen Street East,,,Toronto,M5A1S4,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753754
-76.498122504214791,44.255677719035134,127908572,2002,Community Health Centre,Site,Kingston Community Health Centres,,KINGSTON-CHC,,400 Elliott Avenue,,,Kingston,K7K6M9,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753755
-78.738329639273999,44.352962536854797,127908573,4011,Community Health Centre,Site,Community Care City of Kawartha Lakes,,KAWARTHA LAKES Community Care,,34 Cambridge Street South,2nd Floor,,Kawartha Lakes,K9V3B8,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753756
-79.215727738020476,43.739036807886357,127908574,4200,Community Health Centre,Site,Scarborough Centre for Healthy Communities,,TORONTO Scarb Ctr for Healthy Comm,,3545 Kingston Road,,,Toronto,M1M1R6,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753757
-75.675051527923756,45.387982750118702,127908575,4355,Community Health Centre,Site,South-East Ottawa Community Health Centre,,OTTAWA South-East Ottawa CHC,,1355 Bank Street,Suite 600,,Ottawa,K1H8K7,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753758
-81.229743808634822,42.989024780665915,127908576,4500,Community Health Centre,Site,London Intercommunity Health Centre,,LONDON Intercommunity Health Centre,,659 Dundas Street East,,,London,N5W2Z1,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753759
-81.647344004154931,42.598200591229798,127908577,4529,Community Health Centre,Site,West Elgin Community Health Centre,,WEST ELGIN Community Health Centre,,153 Main Street,Postal Office Box 761,,West Elgin,N0L2P0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753760
-79.674695762458043,47.508790809806641,127908578,4585,Community Health Centre,Site,Centre De Sante Communautaire Du Temiskaming,,NEW LISKEARD Centre De Sante Commu,,83 Avenue Whitewood,Code Postal 38,,Temiskaming Shores,P0J1P0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753761
-79.454833808332012,43.670676384813952,127908579,4715,Community Health Centre,Site,Davenport Perth Neighbourhood Centre,,TORONTO Davenport Perth,,1900 Davenport Road,,,Toronto,M6N1B7,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753762
-75.706343940467789,45.413560853170473,127908580,4769,Community Health Centre,Site,Somerset West Community Health Centre - Yet Keen Seniors,,OTTAWA Somerset West Comm.,,211 Bronson Avenue,,,Ottawa,K1R6H5,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753763
-82.419309513788164,49.414862342492761,127908581,4806,Community Health Centre,Site,Centre De Santé Communautaire de Kapuskasing et région,,KAPUSKASING CSC,,27 Avenue Kolb,,,Kapuskasing,P5N1G2,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753764
-78.971510188959343,42.904095670679638,127908582,8000,Community Health Centre,Site,Bridges Community Health Centre,,FORT ERIE Bridges CHC,,1485 Garrison Road,,,Fort Erie,L2A1P8,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753765
-79.332613172785386,43.709821397353871,127908583,8001,Community Health Centre,Site,Flemingdon Health Centre,,DON MILLS Flemingdon CHC,,10 Gateway Boulevard,,,Toronto,M3C3A1,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753766
-77.316689589334047,44.474476821980822,127908584,8002,Community Health Centre,Site,Gateway Community Health Centre,,TWEED Gateway CHC,,41 McClellan Street,"Unit 99, Bag Service",,Tweed,K0K3J0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753767
-81.482410421112903,43.354572432465638,127908585,8003,Community Health Centre,Site,Grand Bend Area Community Health Centre,,GRAND BEND Area CHC,,69 Main Street South,Postal Office Box 1269,,Exeter,N0M1T0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753768
-74.731597285526334,45.02919082706206,127908586,8004,Community Health Centre,Site,Centre De Santé Communautaire De L'estrie,,CORNWALLÂ  L'Estrie CHC,,841 Sydney Street,,,Cornwall,K6H5R6,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753769
-89.237457057418609,48.391211358586325,127908587,8005,Community Health Centre,Site,Norwest Community Health Centre,,THUNDER BAY Norwest CHC,,525 Simpson Street,,,Thunder Bay,P7C3J6,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753770
-79.488442116151006,43.637843477488758,127908588,8006,Community Health Centre,Site,Regent Park Community Health Centre,,TORONTO Regent Park CHC,,150 Berry Road,,,Toronto,M8Y1W3,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753771
-79.399291694060949,43.709738794245951,127908589,8007,Community Health Centre,Site,Stonegate Community Health Centre,,TORONTO Stonegate CHC,,2398 Yonge Street,,,Toronto,M4P2H4,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753772
-83.070448717311763,42.298642768006417,127908590,8009,Community Health Centre,Site,Windsor Essex Community Health Centre,,WINDSOR Essex CHC,,749 Felix Avenue South,"Postal Office Box 7391, andwich Windsor",,Windsor,N9C4E9,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753773
-79.382751284548604,43.6616774865807,127908591,8010,Community Health Centre,Site,Women's Health in Women's Hands Community Health Centre,,TORONTO Women's Health In Women's,,2 Carlton Street,Suite 500,,Toronto,M5B1J3,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753774
-79.510626430688177,43.722269491259922,127908592,8011,Community Health Centre,Site,Black Creek Community Health Centre,,TORONTO Black Creek CHC,,2202 Jane Street 5,Toronto,,Toronto,M3M1A4,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753775
-79.883975444619438,44.747746350220083,127908594,8014,Community Health Centre,Site,Centre De Santé Communautaire Chigamik Chc,,SIMCOE Centre de santé Chigamik,,344 King Street,"Postal Office Box 305, Midland",,Midland,L4R4L1,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753777
-79.141998176002261,44.426862630817155,127908595,8016,Community Health Centre,Site,Brock Community Health Centre,,DURHAM Brock CHC,,720 Simcoe Street,Postal Office Box 279,,Beaverton,L0K1A0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753778
-79.712073295412679,43.728068882846749,127908596,8017,Community Health Centre,Site,Bramalea Community Health Centre,,PEEL Bramalea CHC,,40 Finchgate Boulevard,"Suite 224, Brampton",,Brampton,L6T3J1,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753779
-79.444940709491846,43.719525893839212,127908597,8018,Community Health Centre,Site,Unison Health and Community Services.,,TORONTO Unison Health&Community Serv,,12 Flemington Road,Toronto,,Toronto,M6A2N4,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753780
-81.198130380064597,42.77930664506264,127908598,8019,Community Health Centre,Site,"Central Chc, St Thomas",,"ELGIN Central CHC, St Thomas",,359 Talbot Street,Thomas,,St. Thomas,N5P1B7,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753781
-80.646759647369961,44.31594593947959,127908599,8020,Community Health Centre,Site,South East Grey Chc,,MARKDALE South East Grey CHC,,55 Victoria Street,,,Markdale,N0C1H0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753782
-74.729998384346359,45.021040525711093,127908600,8021,Community Health Centre,Site,Seaway Valley Community Health Centre,,STORMONT Seaway Valley CHC,,353 Pitt Street,Cornwall,,Cornwall,K6J3R1,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753783
-79.572196650060405,43.719335787871792,127908601,8024,Community Health Centre,Site,Rexdale Community Health Centre,,TORONTO ReXdale CHC,,8 Taber Road East,tobicoke,,Toronto,M9W3A4,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753784
-79.397309489890844,43.669609887298158,127908602,8025,Community Health Centre,Site,Planned Parenthood of Toronto,,TORONTO Planned Parenthood of TO,,36 Prince Arthur Avenue,"Unit B, Toronto",,Toronto,M5R1A9,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753785
-78.316520968483175,43.956366987014071,127908603,8026,Community Health Centre,Site,Port Hope Community Health Centre,,NORTHUMBERLAND Port Hope CHC,,99 Toronto Road,Port Hope,,Port Hope,L1A3S4,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,753786
